order_id,customer_id,order_date,region,gross_amount,tax_rate,discount_code,order_status
ORD-1391,5398,2025-12-03,LATAM,290.42,0.08,,cancelled
ORD-1392,5445,2025-02-21,North America,355.19,0.08,WELCOME,pending
ORD-1393,5277,2025-03-23,,80.1,0.08,,completed
ORD-1394,5335,2025-09-05,APAC,314.56,0.08,,cancelled
ORD-1395,5071,2025-04-20,North America,342.93,0.08,WELCOME,completed
ORD-1396,5276,2025-04-14,EMEA,305.98,0.08,WELCOME,pending
ORD-1397,5363,2025-10-04,LATAM,265.72,0.08,,returned
ORD-1398,5096,2025-02-17,,251.72,0.08,,completed
ORD-1399,5285,2025-04-12,,337.22,0.08,WELCOME,completed
ORD-1400,5367,2025-03-28T00:00:00,LATAM,88.46,0.08,,pending
ORD-1401,5421,2025-10-05,APAC,161.31,0.08,,cancelled
ORD-1402,5226,2025-03-19,APAC,300.41,0.08,,returned
ORD-1403,5307,2025-05-21,APAC,130.74,0.08,,completed
ORD-1404,5451,2025-12-17,North America,475.56,0.08,,cancelled
ORD-1405,5473,2025-09-06,North America,37.35,0.08,SAVE10,cancelled
ORD-1406,5059,2025-01-25,APAC,251.88,0.08,SAVE10,returned
ORD-1407,5225,2025-11-14,,394.79,0.08,,cancelled
ORD-1408,5211,2025-10-01,,300.67,0.08,,pending
ORD-1409,5101,2025-10-25,,359.97,0.08,SAVE10,returned
ORD-1410,5008,2025-02-06T00:00:00,,231.69,0.08,WELCOME,pending
ORD-1411,5052,2025-06-27,LATAM,352.75,0.08,SAVE10,completed
ORD-1412,5481,2025-05-05,North America,492.92,0.08,,pending
ORD-1413,5396,2025-04-19,LATAM,279.96,0.08,,cancelled
ORD-1414,5104,2025-04-04,LATAM,34.88,0.08,WELCOME,pending
ORD-1415,5363,2025-05-22,APAC,36.5,0.08,WELCOME,cancelled
ORD-1416,5163,2025-01-11,North America,223.72,0.08,SAVE10,cancelled
ORD-1417,5391,2025-01-02,,330.82,0.08,,cancelled
ORD-1418,5356,2025-10-14,EMEA,173.31,0.08,,returned
ORD-1419,5038,2025-11-22,,301.68,0.08,,returned
ORD-1420,5093,2025-11-19T00:00:00,North America,315.26,0.08,SAVE10,returned
ORD-1421,5415,2025-12-19,,442.59,0.08,WELCOME,cancelled
ORD-1422,5491,2025-01-15,,310.85,0.08,WELCOME,returned
ORD-1423,5144,2025-02-23,APAC,357.88,0.08,,cancelled
ORD-1424,5412,2025-02-25,LATAM,224.69,0.08,,pending
ORD-1425,5125,2025-01-26,APAC,334.01,0.08,,cancelled
ORD-1426,5063,2025-05-17,APAC,210.57,0.08,,returned
ORD-1427,5248,2025-07-24,EMEA,94.58,0.08,WELCOME,returned
ORD-1428,5042,2025-09-17,,201.37,0.08,,pending
ORD-1429,5194,2025-08-30,LATAM,29.58,0.08,WELCOME,completed
ORD-1430,5360,2025-10-05T00:00:00,APAC,240.69,0.08,WELCOME,completed
ORD-1431,5070,2025-06-28,LATAM,288.58,0.08,WELCOME,cancelled
ORD-1432,5236,2025-03-18,North America,58.23,0.08,,pending
ORD-1433,5476,2025-12-15,EMEA,254.32,0.08,SAVE10,cancelled
ORD-1434,5159,2025-10-12,,109.64,0.08,,pending
ORD-1435,5384,2025-01-28,North America,295.08,0.08,,cancelled
ORD-1436,5238,2025-01-05,EMEA,193.64,0.08,,completed
ORD-1437,5015,2025-10-12,EMEA,167.77,0.08,,completed
ORD-1438,5017,2025-06-23,North America,310.54,0.08,,pending
ORD-1439,5308,2025-09-24,LATAM,266.92,0.08,WELCOME,pending
ORD-1440,5056,2025-12-13T00:00:00,APAC,172.71,0.08,,returned
ORD-1441,5171,2025-05-03,,357.37,0.08,,completed
ORD-1442,5378,2025-05-03,APAC,306.35,0.08,,cancelled
ORD-1443,5471,2025-04-23,North America,119.33,0.08,,completed
ORD-1444,5300,2025-11-12,EMEA,371.89,0.08,WELCOME,pending
ORD-1445,5438,2025-03-04,APAC,30.26,0.08,,cancelled
ORD-1446,5353,2025-11-16,EMEA,482.46,0.08,,pending
ORD-1447,5227,2025-07-24,EMEA,436.78,0.08,,cancelled
ORD-1448,5107,2025-08-06,LATAM,467.86,0.08,,cancelled
ORD-1449,5153,2025-01-14,EMEA,326.71,0.08,WELCOME,cancelled
ORD-1450,5205,2025-11-18T00:00:00,LATAM,300.53,0.08,WELCOME,cancelled
ORD-1451,5167,2025-04-30,LATAM,304.7,0.08,WELCOME,completed
ORD-1452,5169,2025-07-05,EMEA,123.06,0.08,,returned
ORD-1453,5138,2025-06-07,North America,182.55,0.08,,completed
ORD-1454,5200,2025-04-13,LATAM,134.87,0.08,,cancelled
ORD-1455,5033,2025-06-23,LATAM,233.92,0.08,,returned
ORD-1456,5043,2025-08-26,,88.33,0.08,,pending
ORD-1457,5048,2025-03-24,LATAM,133.75,0.08,SAVE10,completed
ORD-1458,5114,2025-03-01,North America,290.99,0.08,,returned
ORD-1459,5488,2025-05-30,APAC,298.62,0.08,SAVE10,cancelled
ORD-1460,5272,2025-03-28T00:00:00,,392.49,0.08,,returned
ORD-1461,5468,2025-05-05,,422.77,0.08,,completed
ORD-1462,5101,2025-06-18,APAC,40.04,0.08,,completed
ORD-1463,5195,2025-04-28,North America,424.04,0.08,SAVE10,returned
ORD-1464,5366,2025-06-25,,186.68,0.08,,completed
ORD-1465,5067,2025-10-12,North America,63.47,0.08,WELCOME,pending
ORD-1466,5009,2025-03-26,North America,319.53,0.08,,pending
ORD-1467,5458,2025-07-01,LATAM,477.94,0.08,,pending
ORD-1468,5047,2025-05-03,EMEA,329.02,0.08,,pending
ORD-1469,5355,2025-07-27,,452.88,0.08,WELCOME,returned
ORD-1470,5239,2025-10-28T00:00:00,EMEA,470.46,0.08,WELCOME,cancelled
ORD-1471,5347,2025-10-20,EMEA,421.09,0.08,,cancelled
ORD-1472,5029,2025-09-02,North America,147.02,0.08,,completed
ORD-1473,5013,2025-09-18,LATAM,65.1,0.08,,returned
ORD-1474,5335,2025-01-16,,104.22,0.08,,returned
ORD-1475,5254,2025-04-07,APAC,103.38,0.08,SAVE10,completed
ORD-1476,5209,2025-04-12,North America,344.69,0.08,SAVE10,completed
ORD-1477,5495,2025-11-02,APAC,222.46,0.08,,completed
ORD-1478,5373,2025-03-12,LATAM,346.94,0.08,SAVE10,returned
ORD-1479,5137,2025-07-20,North America,364.88,0.08,SAVE10,cancelled
ORD-1480,5130,2025-01-06T00:00:00,LATAM,239.87,0.08,,completed
ORD-1481,5252,2025-02-21,LATAM,109.86,0.08,,returned
ORD-1482,5104,2025-10-31,EMEA,406.83,0.08,WELCOME,returned
ORD-1483,5083,2025-11-23,,409.28,0.08,,cancelled
ORD-1484,5210,2025-10-18,North America,263.47,0.08,SAVE10,pending
ORD-1485,5021,2026-01-01,EMEA,210.29,0.08,WELCOME,returned
ORD-1486,5128,2025-03-07,,44.66,0.08,SAVE10,returned
ORD-1487,5421,2025-05-09,LATAM,457.96,0.08,,completed
ORD-1488,5445,2025-07-12,,375.86,0.08,WELCOME,pending
ORD-1489,5225,2025-06-12,LATAM,495.13,0.08,,pending
ORD-1490,5205,2025-04-30T00:00:00,LATAM,71.24,0.08,,cancelled
ORD-1491,5386,2025-05-12,APAC,162.59,0.08,,completed
ORD-1492,5478,2025-03-06,APAC,20.15,0.08,,cancelled
ORD-1493,5021,2025-07-15,APAC,291.05,0.08,,returned
ORD-1494,5150,2025-05-31,APAC,99.07,0.08,,returned
ORD-1495,5260,2025-12-25,LATAM,215.34,0.08,,returned
ORD-1496,5023,2025-11-10,EMEA,144.02,0.08,,cancelled
ORD-1497,5112,2025-08-25,North America,404.11,0.08,SAVE10,returned
ORD-1498,5256,2025-05-05,LATAM,108.5,0.08,WELCOME,returned
ORD-1499,5033,2025-06-03,,40.98,0.08,,cancelled
ORD-1500,5092,2025-10-01T00:00:00,LATAM,29.79,0.08,SAVE10,cancelled
ORD-1501,5482,2025-04-19,APAC,374.12,0.08,WELCOME,pending
ORD-1502,5466,2025-10-26,North America,199.1,0.08,SAVE10,returned
ORD-1503,5433,2025-10-22,APAC,259.46,0.08,SAVE10,returned
ORD-1504,5485,2025-07-26,APAC,472.2,0.08,WELCOME,pending
ORD-1505,5130,2025-03-01,North America,367.87,0.08,WELCOME,completed
ORD-1506,5157,2025-12-31,,368.87,0.08,,cancelled
ORD-1507,5144,2025-10-17,,231.6,0.08,WELCOME,completed
ORD-1508,5191,2025-01-10,,57.18,0.08,WELCOME,cancelled
ORD-1509,5370,2025-06-13,North America,319.94,0.08,,pending
ORD-1510,5029,2025-12-29T00:00:00,,450.7,0.08,,completed
ORD-1511,5033,2025-10-23,EMEA,153.79,0.08,,cancelled
ORD-1512,5040,2025-11-06,APAC,403.01,0.08,,completed
ORD-1513,5388,2025-07-10,APAC,99.47,0.08,,cancelled
ORD-1514,5332,2025-11-25,EMEA,390.68,0.08,,pending
ORD-1515,5171,2025-02-22,APAC,499.8,0.08,,returned
ORD-1516,5058,2025-03-07,,283.54,0.08,,pending
ORD-1517,5318,2025-05-13,North America,462.82,0.08,SAVE10,cancelled
ORD-1518,5092,2025-11-02,LATAM,297.37,0.08,,cancelled
ORD-1519,5087,2025-05-20,LATAM,345.4,0.08,,completed
ORD-1520,5453,2025-01-09T00:00:00,,172.82,0.08,,returned
ORD-1521,5275,2025-08-11,APAC,212.06,0.08,,pending
ORD-1522,5374,2025-10-04,LATAM,450.61,0.08,,completed
ORD-1523,5313,2025-02-28,LATAM,289.79,0.08,,returned
ORD-1524,5277,2025-02-19,North America,160.64,0.08,,returned
ORD-1525,5480,2025-09-08,LATAM,132.73,0.08,,cancelled
ORD-1526,5240,2025-05-28,APAC,349.36,0.08,WELCOME,cancelled
ORD-1527,5098,2025-05-09,North America,261.71,0.08,WELCOME,cancelled
ORD-1528,5126,2025-03-18,EMEA,79.77,0.08,,returned
ORD-1529,5264,2025-12-05,APAC,266.41,0.08,,pending
ORD-1530,5485,2025-02-11T00:00:00,EMEA,47.74,0.08,SAVE10,cancelled
ORD-1531,5293,2025-06-08,APAC,284.84,0.08,WELCOME,returned
ORD-1532,5248,2025-02-19,North America,391.74,0.08,WELCOME,returned
ORD-1533,5496,2025-11-28,APAC,366.93,0.08,,completed
ORD-1534,5337,2025-05-07,APAC,489.48,0.08,,returned
ORD-1535,5341,2025-03-19,APAC,440.32,0.08,,cancelled
ORD-1536,5310,2025-08-07,LATAM,319.39,0.08,,cancelled
ORD-1537,5397,2025-12-11,North America,306.97,0.08,WELCOME,cancelled
ORD-1538,5451,2025-12-05,EMEA,214.88,0.08,,pending
ORD-1539,5441,2025-12-20,,45.45,0.08,,completed
ORD-1540,5008,2025-02-13T00:00:00,LATAM,181.21,0.08,WELCOME,completed
ORD-1541,5473,2025-07-14,North America,434.31,0.08,SAVE10,completed
ORD-1542,5366,2025-01-27,EMEA,221.55,0.08,,cancelled
ORD-1543,5485,2025-09-03,EMEA,128.53,0.08,,cancelled
ORD-1544,5460,2025-08-08,EMEA,88.2,0.08,WELCOME,pending
ORD-1545,5454,2025-03-09,North America,77.61,0.08,,cancelled
ORD-1546,5468,2025-06-30,North America,325.73,0.08,,returned
ORD-1547,5356,2025-04-04,EMEA,176.97,0.08,SAVE10,completed
ORD-1548,5280,2025-01-04,,340.79,0.08,,pending
ORD-1549,5291,2025-05-03,APAC,36.08,0.08,SAVE10,returned
ORD-1550,5095,2025-07-27T00:00:00,,86.65,0.08,SAVE10,completed
ORD-1551,5410,2025-04-17,North America,284.55,0.08,,returned
ORD-1552,5232,2025-01-04,LATAM,321.19,0.08,WELCOME,cancelled
ORD-1553,5003,2025-07-18,EMEA,116.76,0.08,SAVE10,completed
ORD-1554,5193,2025-02-24,EMEA,213.79,0.08,,pending
ORD-1555,5290,2025-05-15,APAC,129.23,0.08,,returned
ORD-1556,5480,2025-08-20,LATAM,108.72,0.08,WELCOME,pending
ORD-1557,5312,2025-03-13,,335.04,0.08,,pending
ORD-1558,5312,2025-05-15,North America,361.88,0.08,,pending
ORD-1559,5010,2025-06-15,North America,79.91,0.08,SAVE10,pending
ORD-1560,5397,2025-07-24T00:00:00,LATAM,168.94,0.08,,cancelled
ORD-1561,5299,2025-12-26,North America,191.5,0.08,WELCOME,completed
ORD-1562,5308,2025-05-17,APAC,239.41,0.08,,pending
ORD-1563,5411,2025-10-13,EMEA,50.6,0.08,,cancelled
ORD-1564,5388,2025-08-11,EMEA,77.36,0.08,SAVE10,pending
ORD-1565,5063,2025-05-21,LATAM,140.18,0.08,SAVE10,returned
ORD-1566,5098,2025-03-01,LATAM,252.01,0.08,,completed
ORD-1567,5060,2025-04-15,North America,401.76,0.08,SAVE10,completed
ORD-1568,5192,2025-03-16,LATAM,334.4,0.08,,cancelled
ORD-1569,5419,2025-09-02,North America,407.94,0.08,,pending
ORD-1570,5078,2025-07-22T00:00:00,,34.22,0.08,,cancelled
ORD-1571,5260,2025-05-03,North America,116.7,0.08,,completed
ORD-1572,5433,2025-09-01,APAC,497.87,0.08,,returned
ORD-1573,5492,2025-06-26,North America,121.0,0.08,,completed
ORD-1574,5397,2025-05-05,EMEA,46.5,0.08,,pending
ORD-1575,5332,2025-04-11,EMEA,393.71,0.08,,returned
ORD-1576,5497,2025-05-19,EMEA,206.79,0.08,,completed
ORD-1577,5252,2025-03-28,,456.98,0.08,SAVE10,returned
ORD-1578,5272,2025-07-23,APAC,473.33,0.08,WELCOME,cancelled
ORD-1579,5300,2025-02-17,APAC,79.87,0.08,WELCOME,returned
ORD-1580,5028,2025-12-31T00:00:00,North America,205.27,0.08,,pending
ORD-1581,5224,2025-08-29,LATAM,135.21,0.08,WELCOME,cancelled
ORD-1582,5044,2025-06-10,APAC,175.82,0.08,,returned
ORD-1583,5244,2025-09-29,North America,144.44,0.08,SAVE10,completed
ORD-1584,5139,2025-09-16,North America,437.96,0.08,,cancelled
ORD-1585,5414,2025-04-24,LATAM,97.77,0.08,SAVE10,cancelled
ORD-1586,5166,2025-04-16,EMEA,347.13,0.08,,completed
ORD-1587,5303,2025-11-27,LATAM,414.55,0.08,,pending
ORD-1588,5221,2025-07-29,EMEA,344.08,0.08,WELCOME,pending
ORD-1589,5128,2025-11-12,APAC,299.97,0.08,SAVE10,cancelled
ORD-1590,5402,2025-03-16T00:00:00,North America,465.7,0.08,WELCOME,returned
ORD-1591,5494,2025-03-30,,408.87,0.08,WELCOME,completed
ORD-1592,5464,2025-03-20,EMEA,169.46,0.08,,completed
ORD-1593,5226,2025-11-20,,22.46,0.08,SAVE10,completed
ORD-1594,5257,2025-05-27,,49.52,0.08,,returned
ORD-1595,5500,2025-06-08,North America,109.83,0.08,SAVE10,completed
ORD-1596,5490,2025-11-17,North America,159.87,0.08,,cancelled
ORD-1597,5091,2025-10-20,,29.61,0.08,,cancelled
ORD-1598,5333,2025-03-02,,305.95,0.08,WELCOME,returned
ORD-1599,5241,2025-11-05,North America,270.9,0.08,,cancelled
ORD-1600,5367,2025-06-25T00:00:00,LATAM,168.55,0.08,,pending
ORD-1601,5163,2025-10-10,,494.56,0.08,,returned
ORD-1602,5263,2025-04-30,EMEA,233.9,0.08,SAVE10,cancelled
ORD-1603,5241,2025-04-14,APAC,250.45,0.08,,returned
ORD-1604,5039,2025-07-19,,154.44,0.08,,cancelled
ORD-1605,5139,2025-02-13,EMEA,236.17,0.08,SAVE10,cancelled
ORD-1606,5017,2025-06-06,LATAM,343.54,0.08,,returned
ORD-1607,5255,2025-03-09,,219.28,0.08,,cancelled
ORD-1608,5139,2025-09-26,EMEA,33.53,0.08,,returned
ORD-1609,5104,2025-08-30,LATAM,337.2,0.08,,completed
ORD-1610,5028,2025-03-26T00:00:00,EMEA,481.99,0.08,,cancelled
ORD-1611,5069,2025-03-29,,173.32,0.08,,pending
ORD-1612,5074,2025-07-20,APAC,458.7,0.08,WELCOME,pending
ORD-1613,5142,2025-11-19,APAC,172.17,0.08,WELCOME,completed
ORD-1614,5466,2025-01-04,LATAM,213.29,0.08,SAVE10,returned
ORD-1615,5498,2025-07-29,North America,157.01,0.08,,completed
ORD-1616,5345,2025-06-14,,477.98,0.08,,cancelled
ORD-1617,5204,2025-02-06,LATAM,39.19,0.08,,returned
ORD-1618,5174,2025-04-22,EMEA,456.09,0.08,,cancelled
ORD-1619,5340,2025-01-16,LATAM,470.73,0.08,,returned
ORD-1620,5469,2025-06-21T00:00:00,EMEA,254.12,0.08,,cancelled
ORD-1621,5098,2025-09-09,EMEA,131.67,0.08,WELCOME,completed
ORD-1622,5164,2025-11-22,APAC,357.57,0.08,,pending
ORD-1623,5350,2025-02-09,,146.61,0.08,,cancelled
ORD-1624,5411,2025-09-02,LATAM,452.85,0.08,SAVE10,completed
ORD-1625,5332,2025-06-23,North America,28.14,0.08,WELCOME,cancelled
ORD-1626,5366,2025-04-02,,272.31,0.08,,completed
ORD-1627,5293,2025-03-31,,364.35,0.08,WELCOME,cancelled
ORD-1628,5258,2025-06-18,North America,414.83,0.08,WELCOME,cancelled
ORD-1629,5203,2025-09-09,APAC,457.09,0.08,,completed
ORD-1630,5469,2025-04-01T00:00:00,EMEA,96.31,0.08,,completed
ORD-1631,5116,2025-02-02,EMEA,82.46,0.08,,pending
ORD-1632,5490,2025-03-05,North America,40.9,0.08,,cancelled
ORD-1633,5419,2025-04-26,APAC,152.45,0.08,,pending
ORD-1634,5247,2025-03-24,APAC,162.93,0.08,,completed
ORD-1635,5494,2025-08-24,,51.61,0.08,,cancelled
ORD-1636,5250,2025-09-07,LATAM,469.84,0.08,,pending
ORD-1637,5226,2025-02-27,APAC,239.1,0.08,SAVE10,cancelled
ORD-1638,5210,2025-04-06,APAC,425.68,0.08,,returned
ORD-1639,5006,2025-10-07,North America,185.9,0.08,SAVE10,cancelled
ORD-1640,5148,2025-04-26T00:00:00,North America,457.77,0.08,,returned
ORD-1641,5443,2025-07-01,North America,393.78,0.08,SAVE10,pending
ORD-1642,5145,2025-09-01,LATAM,82.04,0.08,WELCOME,cancelled
ORD-1643,5428,2025-10-04,LATAM,293.49,0.08,,completed
ORD-1644,5326,2025-05-02,APAC,475.6,0.08,WELCOME,returned
ORD-1645,5329,2025-04-27,,437.48,0.08,SAVE10,returned
ORD-1646,5169,2025-07-20,LATAM,116.02,0.08,,returned
ORD-1647,5088,2025-01-17,,166.69,0.08,,returned
ORD-1648,5382,2025-02-22,,429.81,0.08,WELCOME,cancelled
ORD-1649,5307,2025-04-25,EMEA,242.49,0.08,,returned
ORD-1650,5470,2025-05-03T00:00:00,North America,216.58,0.08,,cancelled
ORD-1651,5001,2025-06-30,EMEA,111.31,0.08,,completed
ORD-1652,5252,2025-05-05,LATAM,234.77,0.08,,completed
ORD-1653,5048,2025-07-08,,375.15,0.08,,cancelled
ORD-1654,5111,2025-01-06,APAC,177.49,0.08,,cancelled
ORD-1655,5165,2025-04-14,APAC,183.54,0.08,SAVE10,cancelled
ORD-1656,5173,2025-06-23,North America,342.02,0.08,,pending
ORD-1657,5332,2025-02-08,LATAM,88.67,0.08,SAVE10,returned
ORD-1658,5098,2025-04-24,APAC,99.17,0.08,,cancelled
ORD-1659,5320,2025-01-30,EMEA,97.11,0.08,WELCOME,pending
ORD-1660,5384,2025-04-19T00:00:00,LATAM,24.35,0.08,,completed
ORD-1661,5144,2025-09-18,North America,362.2,0.08,,pending
ORD-1662,5404,2025-06-08,North America,133.49,0.08,,cancelled
ORD-1663,5127,2025-05-04,North America,458.5,0.08,,returned
ORD-1664,5143,2025-06-16,EMEA,123.82,0.08,SAVE10,completed
ORD-1665,5220,2025-12-31,,200.85,0.08,,cancelled
ORD-1666,5460,2025-07-20,EMEA,471.82,0.08,,pending
ORD-1667,5286,2025-02-02,LATAM,376.81,0.08,,returned
ORD-1668,5146,2025-06-24,LATAM,166.13,0.08,SAVE10,pending
ORD-1669,5314,2025-01-10,APAC,303.66,0.08,SAVE10,cancelled
ORD-1670,5094,2025-03-13T00:00:00,APAC,43.23,0.08,,completed
ORD-1671,5217,2025-12-30,APAC,102.08,0.08,,completed
ORD-1672,5414,2025-02-23,North America,137.86,0.08,SAVE10,cancelled
ORD-1673,5444,2025-01-29,LATAM,302.83,0.08,SAVE10,cancelled
ORD-1674,5224,2025-09-09,North America,146.34,0.08,WELCOME,cancelled
ORD-1675,5298,2025-08-06,APAC,238.07,0.08,,completed
ORD-1676,5271,2025-08-08,LATAM,145.18,0.08,SAVE10,returned
ORD-1677,5194,2025-05-31,APAC,372.08,0.08,,pending
ORD-1678,5294,2025-10-31,LATAM,494.32,0.08,,completed
ORD-1679,5258,2025-02-13,LATAM,41.76,0.08,,cancelled
ORD-1680,5417,2025-10-06T00:00:00,North America,420.19,0.08,,completed
ORD-1681,5107,2025-01-30,,24.34,0.08,WELCOME,returned
ORD-1682,5094,2025-06-12,,177.69,0.08,,returned
ORD-1683,5191,2025-08-13,,108.07,0.08,WELCOME,completed
ORD-1684,5110,2025-02-19,North America,241.29,0.08,,returned
ORD-1685,5456,2025-09-21,,461.94,0.08,,pending
ORD-1686,5058,2025-12-20,,24.07,0.08,WELCOME,pending
ORD-1687,5133,2025-07-18,North America,383.73,0.08,WELCOME,pending
ORD-1688,5038,2025-06-27,North America,495.66,0.08,WELCOME,completed
ORD-1689,5369,2025-02-17,APAC,413.15,0.08,,returned
ORD-1690,5435,2025-03-10T00:00:00,EMEA,100.85,0.08,WELCOME,cancelled
ORD-1691,5174,2025-11-22,LATAM,449.39,0.08,,cancelled
ORD-1692,5332,2025-07-25,North America,256.58,0.08,SAVE10,pending
ORD-1693,5028,2025-07-26,,272.87,0.08,SAVE10,cancelled
ORD-1694,5229,2025-10-02,APAC,46.56,0.08,,returned
ORD-1695,5375,2025-01-24,,351.2,0.08,WELCOME,cancelled
ORD-1696,5159,2025-07-03,,297.37,0.08,,returned
ORD-1697,5125,2025-04-02,EMEA,299.66,0.08,,completed
ORD-1698,5290,2025-02-28,APAC,210.49,0.08,WELCOME,completed
ORD-1699,5169,2025-03-12,,233.48,0.08,,returned
ORD-1700,5338,2025-04-11T00:00:00,,38.89,0.08,,returned
ORD-1701,5031,2025-03-18,North America,103.03,0.08,,pending
ORD-1702,5430,2025-08-16,LATAM,442.89,0.08,SAVE10,cancelled
ORD-1703,5295,2025-03-16,,458.04,0.08,,cancelled
ORD-1704,5238,2025-08-13,APAC,362.75,0.08,SAVE10,completed
ORD-1705,5338,2025-03-12,EMEA,365.97,0.08,WELCOME,pending
ORD-1706,5435,2025-01-23,EMEA,290.31,0.08,,pending
ORD-1707,5479,2025-11-15,LATAM,452.83,0.08,,returned
ORD-1708,5028,2025-09-24,,320.8,0.08,,completed
ORD-1709,5030,2025-02-23,,306.79,0.08,WELCOME,returned
ORD-1710,5484,2025-12-29T00:00:00,LATAM,141.35,0.08,SAVE10,pending
ORD-1711,5389,2025-09-28,EMEA,74.76,0.08,WELCOME,pending
ORD-1712,5335,2025-11-07,EMEA,83.18,0.08,,completed
ORD-1713,5167,2025-04-23,LATAM,495.87,0.08,,returned
ORD-1714,5050,2025-11-29,EMEA,60.63,0.08,SAVE10,returned
ORD-1715,5111,2025-10-31,EMEA,429.79,0.08,WELCOME,completed
ORD-1716,5355,2025-11-05,,176.95,0.08,,completed
ORD-1717,5372,2025-08-17,APAC,366.08,0.08,WELCOME,cancelled
ORD-1718,5383,2025-06-26,EMEA,285.31,0.08,WELCOME,pending
ORD-1719,5418,2025-01-05,,473.98,0.08,SAVE10,returned
ORD-1720,5197,2025-11-03T00:00:00,EMEA,33.08,0.08,,returned
ORD-1721,5480,2025-02-23,North America,95.67,0.08,,cancelled
ORD-1722,5358,2025-11-03,North America,65.36,0.08,,completed
ORD-1723,5210,2025-10-18,LATAM,283.72,0.08,,returned
ORD-1724,5454,2025-07-31,APAC,345.21,0.08,WELCOME,cancelled
ORD-1725,5066,2025-08-31,LATAM,447.67,0.08,WELCOME,completed
ORD-1726,5182,2025-11-20,,110.66,0.08,,cancelled
ORD-1727,5140,2025-06-08,LATAM,80.9,0.08,SAVE10,cancelled
ORD-1728,5124,2025-07-10,EMEA,470.05,0.08,,cancelled
ORD-1729,5288,2025-12-16,LATAM,110.11,0.08,SAVE10,returned
ORD-1730,5123,2025-01-07T00:00:00,,435.44,0.08,WELCOME,cancelled
ORD-1731,5084,2025-10-26,North America,61.92,0.08,,cancelled
ORD-1732,5232,2025-05-23,North America,191.46,0.08,WELCOME,returned
ORD-1733,5405,2025-02-13,APAC,40.01,0.08,,cancelled
ORD-1734,5464,2025-03-21,LATAM,43.95,0.08,WELCOME,returned
ORD-1735,5456,2025-12-12,APAC,471.63,0.08,,pending
ORD-1736,5453,2025-01-12,LATAM,213.17,0.08,SAVE10,pending
ORD-1737,5059,2025-11-03,LATAM,489.97,0.08,SAVE10,pending
ORD-1738,5365,2025-07-13,EMEA,287.66,0.08,WELCOME,completed
ORD-1739,5477,2025-01-28,,455.72,0.08,SAVE10,pending
ORD-1740,5333,2025-04-30T00:00:00,APAC,413.4,0.08,,pending
ORD-1741,5094,2025-02-25,LATAM,122.27,0.08,,cancelled
ORD-1742,5492,2025-08-08,APAC,68.61,0.08,WELCOME,pending
ORD-1743,5500,2025-09-29,North America,254.37,0.08,WELCOME,returned
ORD-1744,5253,2025-03-28,LATAM,455.18,0.08,,completed
ORD-1745,5175,2025-03-31,North America,104.09,0.08,SAVE10,returned
ORD-1746,5366,2025-03-30,North America,145.98,0.08,,pending
ORD-1747,5095,2025-06-02,North America,491.72,0.08,SAVE10,pending
ORD-1748,5311,2025-12-29,North America,105.9,0.08,SAVE10,completed
ORD-1749,5084,2025-02-17,LATAM,248.07,0.08,,cancelled
ORD-1750,5364,2025-06-10T00:00:00,North America,273.06,0.08,,returned
ORD-1751,5266,2025-06-19,LATAM,467.47,0.08,WELCOME,returned
ORD-1752,5069,2025-02-26,EMEA,159.3,0.08,,cancelled
ORD-1753,5190,2025-09-08,APAC,90.14,0.08,SAVE10,returned
ORD-1754,5019,2025-06-25,North America,362.4,0.08,,cancelled
ORD-1755,5477,2025-12-01,,68.73,0.08,SAVE10,pending
ORD-1756,5230,2025-08-03,EMEA,448.38,0.08,,completed
ORD-1757,5269,2025-09-27,APAC,67.72,0.08,SAVE10,returned
ORD-1758,5456,2025-01-01,North America,110.88,0.08,SAVE10,returned
ORD-1759,5290,2025-11-26,APAC,346.47,0.08,,pending
ORD-1760,5239,2025-12-23T00:00:00,LATAM,206.81,0.08,,returned
ORD-1761,5027,2025-09-19,LATAM,270.18,0.08,SAVE10,pending
ORD-1762,5092,2025-10-17,North America,309.6,0.08,WELCOME,returned
ORD-1763,5500,2025-09-04,EMEA,397.93,0.08,,returned
ORD-1764,5199,2025-07-17,LATAM,395.59,0.08,,pending
ORD-1765,5232,2025-09-15,,491.09,0.08,WELCOME,completed
ORD-1766,5492,2025-06-17,LATAM,108.58,0.08,,completed
ORD-1767,5285,2025-09-04,APAC,319.29,0.08,,cancelled
ORD-1768,5137,2025-11-06,North America,479.24,0.08,,cancelled
ORD-1769,5051,2025-08-07,North America,281.33,0.08,SAVE10,returned
ORD-1770,5373,2025-05-12T00:00:00,North America,42.0,0.08,WELCOME,returned
ORD-1771,5118,2025-07-31,EMEA,94.02,0.08,WELCOME,returned
ORD-1772,5468,2025-09-21,,417.16,0.08,,pending
ORD-1773,5030,2025-12-01,LATAM,386.2,0.08,SAVE10,completed
ORD-1774,5193,2025-08-25,,231.39,0.08,SAVE10,returned
ORD-1775,5279,2025-09-08,EMEA,67.65,0.08,,cancelled
ORD-1776,5060,2025-05-09,North America,29.19,0.08,,completed
ORD-1777,5306,2025-01-22,,411.53,0.08,SAVE10,completed
ORD-1778,5136,2025-01-22,APAC,20.49,0.08,,completed
ORD-1779,5265,2025-04-28,,208.47,0.08,,completed
